file_type,creation_date,file_path,last_modified_date,triplet_source_id,file_name,page_label,file_size,last_ingested_at,was_ingested_by_sbom,last_ingested_by_sbom_at,~id,~from,~to,~label
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,6d39bcf9-a09e-4902-940c-9368fc53d415,Software Transparency in SaaS Environments.pdf,15,764130.0,,,,neptune_reserved_1_1152921736535146496,724e8c1e-2b38-44d2-9d83-b1d8ec3cc3060,1c24bb2c-9dcd-4e27-ac9c-2f2f1ca84c650,Provides
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,480af88e-0aab-452d-a1ca-59921a91548f,SBOM Sharing Primer.pdf,6,897107.0,,,,neptune_reserved_1_1152921762304950272,cc1a3b8e-a563-4c78-8456-e14ff2e9fcfc0,a9d8fdcd-322e-40fb-85ea-c0a8ccf009610,Evaluated in terms of
,,,,,,,,,,,neptune_reserved_1_1152921779484819456,a184e9fa-05d6-4497-8d86-b7002e96dd960,e4cd1ed3-bf38-4db1-afa9-82537efb2fac0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921783779786752,0bd5286a-78b3-492d-8219-e6f3710ff1940,13afb22b-baee-475c-8a80-2574aa3269bb0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921788074754048,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,150cc5e3-43ef-4909-ae51-81112ca190660,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921796664688640,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,00b23fe6-5305-435b-bead-0a0fc720c4ff0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921719355277313,5d695b60-9598-465e-8269-03d61ada60660,1382f392-8336-4a84-ba04-eef59c4a816f0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921723650244609,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,f2970a85-9992-413f-9f15-69d48e8025b90,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921732240179201,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,d56d2a5c-616b-4a70-9b84-a3400fe9bf980,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921586211291138,Vulnerability_vulnerability_alas-2022-1767,Component_component_library_libcrypt,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921599096193026,Vulnerability_vulnerability_alas-2022-1767,Component_component_library_glibc,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,6d39bcf9-a09e-4902-940c-9368fc53d415,Software Transparency in SaaS Environments.pdf,15,764130.0,,,,neptune_reserved_1_1152921650635800578,57db1376-193a-4db0-a1ee-fd8583d941180,14f9ce13-45b7-4265-b69a-3c31ddf7514b0,Use
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,85827a5f-0c57-4eb6-8b0b-c2dd1f5d261c,Software Transparency in SaaS Environments.pdf,9,764130.0,,,,neptune_reserved_1_1152921654930767874,57db1376-193a-4db0-a1ee-fd8583d941180,0b938141-43eb-4d4a-b0ca-298cb93adbdd0,Consolidate metadata about
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,85827a5f-0c57-4eb6-8b0b-c2dd1f5d261c,Software Transparency in SaaS Environments.pdf,9,764130.0,,,,neptune_reserved_1_1152921659225735170,57db1376-193a-4db0-a1ee-fd8583d941180,2cbfe49f-dbb3-4e36-b2ca-36591c6036630,Equipped to request
,,,,,,,,,,,neptune_reserved_1_1152921663520702466,5d695b60-9598-465e-8269-03d61ada60660,9750d64e-6f0e-4c50-8007-6e22b2c953620,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921538966650883,Vulnerability_vulnerability_alas-2021-1689,Component_component_library_rpm-build-libs,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921543261618179,Component_component_library_netty-transport-native-unix-common,Reference_reference_,REFERS_TO
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921547556585475,Component_component_library_openjdk11-jre,Component_component_library_openjdk11-jre-headless,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921551851552771,Component_component_library_openjdk11-jre,Component_component_library_libxrender,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921556146520067,Component_component_library_openjdk11-jre,Component_component_library_libxi,DEPENDS_ON
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921667815669763,Component_component_library_caffeine,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921693585473539,Component_component_library_netty-codec-socks,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921702175408131,Component_component_library_netty-codec-haproxy,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921715060310019,Component_component_library_netty-transport-udt,Reference_reference_,REFERS_TO
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,a5b0e9e6-9d2d-4956-b855-113eec76a2d1,SBOM Sharing Primer.pdf,4,897107.0,,,,neptune_reserved_1_1152921723650244611,0bd5286a-78b3-492d-8219-e6f3710ff1940,f68de60b-2e21-4d39-9715-33bc265b9f920,SOURCE
,,,,,,,,,,,neptune_reserved_1_1152921727945211907,0bd5286a-78b3-492d-8219-e6f3710ff1940,3f85e4d9-6d8a-4c1b-9423-5971ab289a400,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921530376716292,Component_component_library_openjdk11-jre,License_license_gpl-2.0-with-classpath-exception,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921543261618180,Component_component_library_yum-plugin-priorities,License_license_gplv2+,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,984d5728-07b4-4644-8f1e-898d2fa58dfa,Software Transparency in SaaS Environments.pdf,14,764130.0,,,,neptune_reserved_1_1152921629160964100,a184e9fa-05d6-4497-8d86-b7002e96dd960,f3d2d37d-aeaa-4c2f-9828-c8b515a77c210,SOURCE
,,,,,,,,,,,neptune_reserved_1_1152921637750898692,5d695b60-9598-465e-8269-03d61ada60660,d8b29cc0-3696-41ef-a14d-a575789a90700,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921642045865988,5d695b60-9598-465e-8269-03d61ada60660,121e6575-825a-45ff-8f65-e1dcb4187bbc0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921676405604356,0bd5286a-78b3-492d-8219-e6f3710ff1940,33b9dfac-f590-447c-979d-f9be6d07a5a80,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921697880440836,0bd5286a-78b3-492d-8219-e6f3710ff1940,d436740a-e215-401d-896b-7a84980de5a30,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921702175408132,0bd5286a-78b3-492d-8219-e6f3710ff1940,6608484f-3839-406d-87ee-4548341e31210,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921715060310020,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,62711430-76fa-4749-86e2-08052232105c0,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921517491814405,Vulnerability_vulnerability_cve-2019-9740,Component_component_application_python,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921569031421957,Vulnerability_vulnerability_cve-2022-48560,Component_component_application_python,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921599096193029,Vulnerability_vulnerability_cve-2019-16935,Component_component_application_python,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,d8fe84a8-6a53-49c6-bc32-796c33050966,SBOM FAQ 2024.pdf,10,217992.0,,,,neptune_reserved_1_1152921676405604357,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,9a6921e1-54d7-4cee-bb75-034219dfdfb00,SOURCE
,,,,,,,,,,,neptune_reserved_1_1152921689290506245,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,3af4cc8b-eddf-40e0-a881-efedf763b58e0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921693585473541,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,ae776c96-2767-4962-9dde-56d01d5a527b0,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921517491814406,Component_component_library_openjdk11-jre,Component_component_library_lcms2,DEPENDS_ON
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921556146520070,Vulnerability_vulnerability_alas-2023-1996,Component_component_library_libxml2,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,db057e6b-0b24-4061-89fe-d0484f043db3,SBOM FAQ 2024.pdf,5,217992.0,,,,neptune_reserved_1_1152921642045865990,702ecfdd-9b43-4422-83b0-ea83de80bd160,8db4529e-3bcc-4311-b009-23bab4f2cf7f0,Carry
,,,,,,,,,,,neptune_reserved_1_1152921659225735174,a184e9fa-05d6-4497-8d86-b7002e96dd960,1d0e0295-3f33-4048-a90b-3968bea8bb610,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921667815669766,a184e9fa-05d6-4497-8d86-b7002e96dd960,ef5d353f-20ad-4d0b-b537-8f32d70d0a150,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921676405604358,a184e9fa-05d6-4497-8d86-b7002e96dd960,deaf1f1c-ea27-4d19-8b94-cd0f2d4f351c0,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921680700571654,Vulnerability_vulnerability_alas-2022-1826,Component_component_library_libxml2,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921684995538950,5d695b60-9598-465e-8269-03d61ada60660,7263c53c-6692-4ff3-8735-711996c7c7670,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921702175408134,Component_component_library_libxau,License_license_mit,LICENSED_BY
,,,,,,,,,,,neptune_reserved_1_1152921715060310022,5d695b60-9598-465e-8269-03d61ada60660,4822b88a-dfe0-419b-bca8-b9c5ef0acc690,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921719355277318,0bd5286a-78b3-492d-8219-e6f3710ff1940,0a4f880f-ab56-40dc-936b-8d68d3f8ffcd0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921727945211910,0bd5286a-78b3-492d-8219-e6f3710ff1940,f7e75d42-82ac-4df0-ae7e-20aa73f7fc040,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921534671683591,Component_component_library_openjdk11-jre,Component_component_library_libxtst,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,cbe9dbed-ecca-47a4-ab66-240098c27489,SBOM Sharing Primer.pdf,11,897107.0,,,,neptune_reserved_1_1152921637750898695,5d695b60-9598-465e-8269-03d61ada60660,1e56204c-68a5-47ba-b6ee-3350907a450d0,SOURCE
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,b2a0da29-b61a-4071-b5ce-5b6d1ebdbc83,SBOM FAQ 2024.pdf,9,217992.0,,,,neptune_reserved_1_1152921680700571655,07655722-9703-4f84-9aeb-531cc0b72dd40,d157f9a3-413f-427e-ae48-1843f438a6e20,Link for formats & tooling
,,,,,,,,,,,neptune_reserved_1_1152921710765342727,a184e9fa-05d6-4497-8d86-b7002e96dd960,3c9291dd-2746-459f-b878-05e8d570b94d0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921715060310023,5d695b60-9598-465e-8269-03d61ada60660,4608e0e6-b943-43d6-9d0f-03feb18ed1430,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921719355277319,0bd5286a-78b3-492d-8219-e6f3710ff1940,5fa18842-520f-411e-818f-b4544f9aade20,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921723650244615,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,3c9291dd-2746-459f-b878-05e8d570b94d0,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921740830113799,Component_component_library_libxau,Reference_reference_https://xorg.freedesktop.org/,REFERS_TO
,,,,,,,,,,,neptune_reserved_1_1152921749420048391,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,9749d4a5-3da9-48fb-89be-b89d2d5cce150,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921766599917575,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,6a21d71d-9004-4d17-b9eb-160ba354d9910,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921521786781704,Component_component_library_openjdk11-jre,Component_component_library_giflib,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921526081749000,Component_component_library_openjdk11-jre,Component_component_library_libpng,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921538966650888,Component_component_library_openjdk11-jre,Component_component_library_freetype,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,2a958209-7302-47bc-af2c-eba8d925a93a,Software Transparency in SaaS Environments.pdf,8,764130.0,,,,neptune_reserved_1_1152921607686127624,57db1376-193a-4db0-a1ee-fd8583d941180,105e936e-e4c6-45e7-992a-7d9955426bf00,Should request
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,3644d57e-b99a-4c26-9256-ab63807d5a79,SBOM Sharing Primer.pdf,12,897107.0,,,,neptune_reserved_1_1152921611981094920,e6323ce2-dd52-469b-a374-7aaf97a7f0290,7fd59ff9-368d-4d48-a382-a8f347f62daa0,Include
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921637750898696,Vulnerability_vulnerability_alas-2022-1767,Component_component_library_glibc-minimal-langpack,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,4aaf734c-5ff3-4d33-ad92-b23b65cb3c43,SBOM FAQ 2024.pdf,7,217992.0,,,,neptune_reserved_1_1152921646340833288,c5b3a217-5fee-4f22-8a3d-6295f53a7e190,84f15cc2-04cd-4c3f-8206-29d9387501d90,Can identify
,2024-09-26,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Example Corp Software Bill of Material.docx,2024-09-26,a37baaab-661e-4945-898c-1e59c2fa128e,Example Corp Software Bill of Material.docx,,13999.0,,,,neptune_reserved_1_1152921672110637064,1fffa26a-a79d-409f-ad2c-e88df5c6711c0,105e936e-e4c6-45e7-992a-7d9955426bf00,Must provide
,,,,,,,,,,,neptune_reserved_1_1152921676405604360,a184e9fa-05d6-4497-8d86-b7002e96dd960,9a714a41-c264-4da2-8c35-ac9a27ef7e8c0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921680700571656,5d695b60-9598-465e-8269-03d61ada60660,018605c2-2c0a-4af2-b4a2-d1d2c5c75ca10,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921684995538952,0bd5286a-78b3-492d-8219-e6f3710ff1940,589dab1e-43a3-4c88-b395-0b793f599e500,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921689290506248,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,ee3e8dfc-4a5c-4f02-b268-26a7f30276b10,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921697880440840,a184e9fa-05d6-4497-8d86-b7002e96dd960,105e936e-e4c6-45e7-992a-7d9955426bf00,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921702175408136,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,105e936e-e4c6-45e7-992a-7d9955426bf00,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921517491814409,Vulnerability_vulnerability_alas-2021-1689,Component_component_library_rpm,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921521786781705,Component_component_library_openjdk11-jre,Component_component_library_libx11,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,91f5ed9c-b278-4c4f-822a-bef78161ddb0,SBOM Sharing Primer.pdf,17,897107.0,,,,neptune_reserved_1_1152921650635800585,2c28eeb9-d3ce-4b18-939f-51612eeb633a0,9013e2fe-cf4d-4f6b-a182-18430c45ff5c0,Works for
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,3644d57e-b99a-4c26-9256-ab63807d5a79,SBOM Sharing Primer.pdf,12,897107.0,,,,neptune_reserved_1_1152921654930767881,e6323ce2-dd52-469b-a374-7aaf97a7f0290,0e696edc-de22-4ed5-84bb-e371646850380,Include
,,,,,,,,,,,neptune_reserved_1_1152921663520702473,5d695b60-9598-465e-8269-03d61ada60660,0786b904-67fe-446f-8316-5010778c1b560,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921672110637065,5d695b60-9598-465e-8269-03d61ada60660,67ad48c9-6032-4fea-b097-4511776ba5040,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921680700571657,5d695b60-9598-465e-8269-03d61ada60660,d24e27dc-f7df-4a0b-9aa4-0d88c344c3fd0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921684995538953,0bd5286a-78b3-492d-8219-e6f3710ff1940,2983efcf-1edc-45d3-8dab-948a01c789df0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921697880440841,0bd5286a-78b3-492d-8219-e6f3710ff1940,5980993e-0f02-412f-8348-aa6c2fae13d30,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921702175408137,0bd5286a-78b3-492d-8219-e6f3710ff1940,383ab1a7-0915-4d22-ba8a-1a0e8b27cb010,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921706470375433,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,4eac2367-b655-40a3-b7fe-135b59256f100,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921710765342729,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,045cee9f-26db-40a9-8742-5e0ed2fafc400,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921534671683594,Component_component_library_openjdk11-jre,Component_component_library_libxext,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,cbe9dbed-ecca-47a4-ab66-240098c27489,SBOM Sharing Primer.pdf,11,897107.0,,,,neptune_reserved_1_1152921745125081098,1382f392-8336-4a84-ba04-eef59c4a816f0,bf61ef22-c35f-4c56-bdc6-34491f8ffdb80,Allow
,,,,,,,,,,,neptune_reserved_1_1152921749420048394,a184e9fa-05d6-4497-8d86-b7002e96dd960,c5ccf824-4176-4df8-995b-d52225ee1d650,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921762304950282,a184e9fa-05d6-4497-8d86-b7002e96dd960,2c5277f5-83f4-48c2-b641-b84960e32c500,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921766599917578,5d695b60-9598-465e-8269-03d61ada60660,bf61ef22-c35f-4c56-bdc6-34491f8ffdb80,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921517491814411,Vulnerability_vulnerability_alas-2021-1689,Component_component_library_rpm-libs,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921599096193035,Vulnerability_vulnerability_alas-2022-1767,Component_component_library_glibc-langpack-en,AFFECTS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921607686127627,Component_component_library_nss-softokn,License_license_mplv2.0,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,480af88e-0aab-452d-a1ca-59921a91548f,SBOM Sharing Primer.pdf,6,897107.0,,,,neptune_reserved_1_1152921650635800587,cc1a3b8e-a563-4c78-8456-e14ff2e9fcfc0,b82e5934-577a-419b-9de0-496743b024ee0,Evaluated in terms of
,,,,,,,,,,,neptune_reserved_1_1152921654930767883,a184e9fa-05d6-4497-8d86-b7002e96dd960,b2009a6e-79c2-4916-b0ff-7c80fc5923300,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921659225735179,a184e9fa-05d6-4497-8d86-b7002e96dd960,39192450-76c6-4896-9bc1-cd46b48b96690,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921663520702475,5d695b60-9598-465e-8269-03d61ada60660,5c942906-4b19-4ea7-81bb-1488f56dffb90,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921680700571659,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,15b44585-334a-478f-83a1-f22d386e089b0,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921607686127628,Component_component_operating-system_amzn,Reference_reference_https://amazonlinux.com/,REFERS_TO
,,,,,,,,,,,neptune_reserved_1_1152921646340833292,a184e9fa-05d6-4497-8d86-b7002e96dd960,503954cd-81a7-44c9-baf7-904dd878923c0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921672110637068,5d695b60-9598-465e-8269-03d61ada60660,a63959ce-d317-4d61-9ada-70d42cdea3400,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921676405604364,0bd5286a-78b3-492d-8219-e6f3710ff1940,f4f54f71-2815-454c-9238-2d43a6999cf10,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921680700571660,56243d4d-6cfc-4ef5-9c15-d20229c292ca0,75dbbe5b-4c15-45a1-a049-e874802723be0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921676405604365,5d695b60-9598-465e-8269-03d61ada60660,b44dd0ad-a0f7-4960-a390-5e13a55bcaee0,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921504606912526,Vulnerability_vulnerability_alas-2020-1452,Component_component_library_file-libs,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921543261618190,Component_component_library_openjdk11-jre,Component_component_library_libjpeg-turbo,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921556146520078,Component_component_library_openjdk11-jre,Component_component_library_musl,DEPENDS_ON
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921654930767886,Vulnerability_vulnerability_alas-2022-1767,Component_component_library_glibc-common,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921715060310030,Component_component_library_libxau,Component_component_library_musl,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,d5b5ddc2-89fe-4c3a-b822-79869e3e77e0,Software Transparency in SaaS Environments.pdf,10,764130.0,,,,neptune_reserved_1_1152921736535146510,9846bb61-0f1e-47f7-b162-231c4f04c67e0,aefc11ba-6bae-46c3-b18d-0ec2bf4590930,Refer to
,,,,,,,,,,,neptune_reserved_1_1152921740830113806,a184e9fa-05d6-4497-8d86-b7002e96dd960,6f1a62c3-38bb-463e-863b-33d7fe4afeb00,MENTIONS
